lnRR,AEN,Env_Type,reference_ID,site_year_ID,env_ID,EDH35_total,N_rate,N_rate_cluster
0.77652879,47.09302328,PFR,57,169,2006_10_20__34.93__60.57,0.15798,200.0,200_300
0.815749502,50.58139533,PFR,57,169,2006_10_20__34.93__60.57,0.15798,200.0,200_300
0.830348302,38.37209301,GFR,57,170,2007_10_22__34.93__60.57,7.86607,200.0,200_300
0.522189382,27.90697673,GFR,57,170,2007_10_22__34.93__60.57,7.86607,200.0,200_300
0.578077851,31.39534883,GFR,57,170,2007_10_22__34.93__60.57,7.86607,200.0,200_300
0.589468751,30.81395348,GFR,57,170,2007_10_22__34.93__60.57,7.86607,200.0,200_300
0.0572424,16.14914612,Normal,58,171,2000_04_27_40.65__105,0.0,34.0,0_100
0.091198863,13.28281181,Normal,58,171,2000_04_27_40.65__105,0.0,67.0,0_100
0.089339385,8.623570703,Normal,58,171,2000_04_27_40.65__105,0.0,101.0,100_200
0.098584824,7.206259037,Normal,58,171,2000_04_27_40.65__105,0.0,134.0,100_200
0.072473679,3.468029361,Normal,58,171,2000_04_27_40.65__105,0.0,202.0,200_300
0.2174323,48.45275141,PFR,58,172,2002_04_24_40.65__105,0.74542,34.0,0_100
0.263523263,30.52296581,PFR,58,172,2002_04_24_40.65__105,0.74542,67.0,0_100
0.363460641,29.4341616,PFR,58,172,2002_04_24_40.65__105,0.74542,101.0,100_200
0.416383043,26.14211845,PFR,58,172,2002_04_24_40.65__105,0.74542,134.0,100_200
0.477095474,20.52902585,PFR,58,172,2002_04_24_40.65__105,0.74542,202.0,200_300
0.201616382,55.13662241,Normal,58,173,2004_04_27_40.65__105,0.0,34.0,0_100
0.232489074,32.78440063,Normal,58,173,2004_04_27_40.65__105,0.0,67.0,0_100
0.291514292,28.12251675,Normal,58,173,2004_04_27_40.65__105,0.0,101.0,100_200
0.367761207,27.83822822,Normal,58,173,2004_04_27_40.65__105,0.0,134.0,100_200
0.477139302,22.90846773,Normal,58,173,2004_04_27_40.65__105,0.0,224.0,200_300
0.276910618,7.292533333,PFR,59,174,2020_06_24_34.11_71.47,910.32141,150.0,100_200
0.32277299,6.5306,PFR,59,174,2020_06_24_34.11_71.47,910.32141,200.0,200_300
0.427444014,23.93162391,Normal,60,175,2012_12_28__22.7__47.62,0.0,180.0,100_200
0.307484699,16.15384613,Normal,60,175,2012_12_28__22.7__47.62,0.0,180.0,100_200
0.355340721,19.14529913,Normal,60,175,2012_12_28__22.7__47.62,0.0,180.0,100_200
0.409899705,22.73504274,Normal,60,175,2012_12_28__22.7__47.62,0.0,180.0,100_200
0.409899705,22.73504274,Normal,60,175,2012_12_28__22.7__47.62,0.0,180.0,100_200
0.355340721,19.14529913,Normal,60,175,2012_12_28__22.7__47.62,0.0,180.0,100_200
0.21511138,10.76923079,Normal,60,175,2012_12_28__22.7__47.62,0.0,180.0,100_200
0.257222865,13.16239318,Normal,60,175,2012_12_28__22.7__47.62,0.0,180.0,100_200
0.270810571,61.86666667,Normal,61,176,2009_05_04_40.01__93.74,0.0,45.0,0_100
0.340501963,40.34444444,Normal,61,176,2009_05_04_40.01__93.74,0.0,90.0,0_100
0.377405944,30.4,Normal,61,176,2009_05_04_40.01__93.74,0.0,135.0,100_200
0.376486333,22.73333333,Normal,61,176,2009_05_04_40.01__93.74,0.0,180.0,100_200
0.455968607,22.98222222,Normal,61,176,2009_05_04_40.01__93.74,0.0,225.0,200_300
0.32180983,12.58518519,Normal,61,176,2009_05_04_40.01__93.74,0.0,270.0,200_300
0.362964577,50.08888889,GFR,61,177,2010_04_22_40.01__93.74,1.24371,45.0,0_100
0.611363814,48.24444444,GFR,61,177,2010_04_22_40.01__93.74,1.24371,90.0,0_100
0.762243586,43.61481481,GFR,61,177,2010_04_22_40.01__93.74,1.24371,135.0,100_200
0.83339013,37.23333333,GFR,61,177,2010_04_22_40.01__93.74,1.24371,180.0,100_200
0.879795093,32.28888889,GFR,61,177,2010_04_22_40.01__93.74,1.24371,225.0,200_300
0.853766617,25.72592593,GFR,61,177,2010_04_22_40.01__93.74,1.24371,270.0,200_300
0.170106465,13.5787355,PFR,62,178,2005_05_09_40.75__98.77,50.23769,50.0,0_100
0.693147181,36.6139742,PFR,62,178,2005_05_09_40.75__98.77,50.23769,100.0,100_200
0.775734185,28.61226667,PFR,62,178,2005_05_09_40.75__98.77,50.23769,150.0,100_200
0.88535347,26.06623871,PFR,62,178,2005_05_09_40.75__98.77,50.23769,200.0,200_300
0.419854031,29.0972387,PFR,62,178,2005_05_09_40.75__98.77,50.23769,50.0,0_100
0.780521004,32.97686452,PFR,62,178,2005_05_09_40.75__98.77,50.23769,100.0,100_200
1.038892257,33.94671828,PFR,62,178,2005_05_09_40.75__98.77,50.23769,150.0,100_200
1.092797374,27.64232258,PFR,62,178,2005_05_09_40.75__98.77,50.23769,200.0,200_300
0.345919109,26.21428571,Normal,63,179,1996_10_20__37.75__58.3,0.0,140.0,100_200
0.466595249,29.64285714,Normal,63,179,1996_10_20__37.75__58.3,0.0,140.0,100_200
0.243940113,25.3,Normal,63,180,1999_10_10__37.75__58.3,0.0,90.0,0_100
0.393094152,22.05,Normal,63,180,1999_10_10__37.75__58.3,0.0,180.0,100_200
0.192020308,21.07777778,Normal,63,180,1999_10_10__37.75__58.3,0.0,90.0,0_100
0.250942377,14.2,Normal,63,180,1999_10_10__37.75__58.3,0.0,180.0,100_200
0.377029829,36.84444444,Normal,63,180,1999_10_10__37.75__58.3,0.0,90.0,0_100
0.51228844,26.91666667,Normal,63,180,1999_10_10__37.75__58.3,0.0,180.0,100_200
0.258986812,22.55555556,PFR,63,181,2000_10_19__37.75__58.3,0.17735,90.0,0_100
0.328241909,14.82222222,PFR,63,181,2000_10_19__37.75__58.3,0.17735,180.0,100_200
0.332341779,28.38888889,PFR,63,181,2000_10_19__37.75__58.3,0.17735,90.0,0_100
0.453806975,20.67777778,PFR,63,181,2000_10_19__37.75__58.3,0.17735,180.0,100_200
0.357592422,28.1,PFR,63,181,2000_10_19__37.75__58.3,0.17735,90.0,0_100
0.490529249,20.69444444,PFR,63,181,2000_10_19__37.75__58.3,0.17735,180.0,100_200
0.132952245,12.82475,Normal,64,182,1999_05_10_45.38__75.72,0.0,80.0,0_100
0.146701053,6.333722222,Normal,64,182,1999_05_10_45.38__75.72,0.0,180.0,100_200
0.068563891,5.957,Normal,64,182,1999_05_10_45.38__75.72,0.0,80.0,0_100
0.164687821,6.678666667,Normal,64,182,1999_05_10_45.38__75.72,0.0,180.0,100_200
0.034563028,3.11,Normal,64,182,1999_05_10_45.38__75.72,0.0,80.0,0_100
0.153189863,6.506666667,Normal,64,182,1999_05_10_45.38__75.72,0.0,180.0,100_200
0.264826492,22.7415,Normal,64,182,1999_05_10_45.38__75.72,0.0,80.0,0_100
0.203496104,7.523055556,Normal,64,182,1999_05_10_45.38__75.72,0.0,180.0,100_200
0.204824566,17.8335,Normal,64,182,1999_05_10_45.38__75.72,0.0,80.0,0_100
0.216843365,8.443444444,Normal,64,182,1999_05_10_45.38__75.72,0.0,180.0,100_200
0.233086126,19.7705,Normal,64,182,1999_05_10_45.38__75.72,0.0,80.0,0_100
0.288554645,11.19733333,Normal,64,182,1999_05_10_45.38__75.72,0.0,180.0,100_200
0.236064255,9.824034335,Normal,65,183,2016_05_07_40.8_123.55,0.0,233.0,200_300
0.151671663,6.704761905,Normal,65,183,2016_05_07_40.8_123.55,0.0,210.0,200_300
1.640220815,38.45922747,Normal,65,184,2017_05_11_40.8_123.55,0.0,233.0,200_300
1.579781703,39.56666667,Normal,65,184,2017_05_11_40.8_123.55,0.0,210.0,200_300
0.029924435,2.5,GFR,66,185,2006_10_13__37.7__58.4,4.27096,100.0,100_200
0.411585739,39.16666667,GFR,66,186,2006_10_11__35.1__60.2,0.73036,120.0,100_200
0.543380815,33.08333333,GFR,66,187,2007_09_24__35.3__60.5,4.98923,120.0,100_200
0.354189956,20.55,GFR,66,188,2013_10_17__34__61.8,41.86811,200.0,200_300
0.447776306,18.95,GFR,66,189,2014_09_20__35.6__61.1,0.46925,200.0,200_300
0.444683916,61.53816667,GFR,67,190,2011_04_27_47.55_21.45,6.50495,60.0,0_100
0.616986922,46.88658333,GFR,67,190,2011_04_27_47.55_21.45,6.50495,120.0,100_200
0.725938422,39.07216667,GFR,67,190,2011_04_27_47.55_21.45,6.50495,180.0,100_200
0.776263641,32.23454167,GFR,67,190,2011_04_27_47.55_21.45,6.50495,240.0,200_300
0.763912474,25.2013,GFR,67,190,2011_04_27_47.55_21.45,6.50495,300.0,300_400
0.40088907,52.74733333,GFR,67,191,2012_04_27_47.55_21.45,137.63125,60.0,0_100
0.553724872,39.56016667,GFR,67,191,2012_04_27_47.55_21.45,137.63125,120.0,100_200
0.644016487,32.23455556,GFR,67,191,2012_04_27_47.55_21.45,137.63125,180.0,100_200
0.7657869,30.76925,GFR,67,191,2012_04_27_47.55_21.45,137.63125,240.0,200_300
0.746496379,23.7364,GFR,67,191,2012_04_27_47.55_21.45,137.63125,300.0,300_400
0.451550413,47.11666667,GFR,67,192,2013_04_27_47.55_21.45,41.92917,60.0,0_100
0.723153747,43.79108333,GFR,67,192,2013_04_27_47.55_21.45,41.92917,120.0,100_200
0.780406853,32.53572222,GFR,67,192,2013_04_27_47.55_21.45,41.92917,180.0,100_200
0.886552473,29.44554167,GFR,67,192,2013_04_27_47.55_21.45,41.92917,240.0,200_300
0.949073586,26.14143333,GFR,67,192,2013_04_27_47.55_21.45,41.92917,300.0,300_400
0.233673917,29.74066667,PFR,67,193,2014_04_27_47.55_21.45,1.89825,60.0,0_100
0.475298301,34.37458333,PFR,67,193,2014_04_27_47.55_21.45,1.89825,120.0,100_200
0.566105386,28.67472222,PFR,67,193,2014_04_27_47.55_21.45,1.89825,180.0,100_200
0.565527348,21.47729167,PFR,67,193,2014_04_27_47.55_21.45,1.89825,240.0,200_300
0.473361339,13.6795,PFR,67,193,2014_04_27_47.55_21.45,1.89825,300.0,300_400
0.484393357,63.70383333,GFR,67,194,2015_04_27_47.55_21.45,113.509,60.0,0_100
0.502089198,33.33308333,GFR,67,194,2015_04_27_47.55_21.45,113.509,120.0,100_200
0.510823993,22.71594444,GFR,67,194,2015_04_27_47.55_21.45,113.509,180.0,100_200
0.569910985,19.62945833,GFR,67,194,2015_04_27_47.55_21.45,113.509,240.0,200_300
0.586173588,16.29623333,GFR,67,194,2015_04_27_47.55_21.45,113.509,300.0,300_400
0.292986593,47.40733333,Normal,67,195,2016_04_27_47.55_21.45,0.0,60.0,0_100
0.453920338,40.00033333,Normal,67,195,2016_04_27_47.55_21.45,0.0,120.0,100_200
0.500131416,30.12355556,Normal,67,195,2016_04_27_47.55_21.45,0.0,180.0,100_200
0.550455653,25.55558333,Normal,67,195,2016_04_27_47.55_21.45,0.0,240.0,200_300
0.519296554,18.9628,Normal,67,195,2016_04_27_47.55_21.45,0.0,300.0,300_400
0.311459316,34.33094118,Normal,68,196,2002_05_06_42.94__92.57,0.0,85.0,0_100
0.407836934,23.65488235,Normal,68,196,2002_05_06_42.94__92.57,0.0,170.0,100_200
0.395914826,15.51612,Normal,68,196,2002_05_06_42.94__92.57,0.0,250.0,200_300
0.139424357,18.00235294,Normal,68,196,2002_05_06_42.94__92.57,0.0,85.0,0_100
0.160388638,10.46647059,Normal,68,196,2002_05_06_42.94__92.57,0.0,170.0,100_200
0.136392038,5.9784,Normal,68,196,2002_05_06_42.94__92.57,0.0,250.0,200_300
0.197844716,23.02682353,Normal,68,196,2002_05_06_42.94__92.57,0.0,85.0,0_100
0.2580123,15.49105882,Normal,68,196,2002_05_06_42.94__92.57,0.0,170.0,100_200
0.264133372,10.81832,Normal,68,196,2002_05_06_42.94__92.57,0.0,250.0,200_300
0.380580216,43.12364706,Normal,68,196,2002_05_06_42.94__92.57,0.0,85.0,0_100
0.440224482,25.74829412,Normal,68,196,2002_05_06_42.94__92.57,0.0,170.0,100_200
0.401863159,15.65844,Normal,68,196,2002_05_06_42.94__92.57,0.0,250.0,200_300
0.339729019,38.51729412,Normal,68,196,2002_05_06_42.94__92.57,0.0,85.0,0_100
0.394556728,23.02688235,Normal,68,196,2002_05_06_42.94__92.57,0.0,170.0,100_200
0.379629637,14.94668,Normal,68,196,2002_05_06_42.94__92.57,0.0,250.0,200_300
0.280267176,33.91258824,Normal,68,196,2002_05_06_42.94__92.57,0.0,85.0,0_100
0.333160905,20.72452941,Normal,68,196,2002_05_06_42.94__92.57,0.0,170.0,100_200
0.286286198,11.81508,Normal,68,196,2002_05_06_42.94__92.57,0.0,250.0,200_300
0.251568755,20.85941176,Normal,68,197,2003_05_06_42.94__92.57,0.0,85.0,0_100
0.299341522,12.72423529,Normal,68,197,2003_05_06_42.94__92.57,0.0,170.0,100_200
0.256007166,7.23404,Normal,68,197,2003_05_06_42.94__92.57,0.0,250.0,200_300
0.184173704,16.68752941,Normal,68,197,2003_05_06_42.94__92.57,0.0,85.0,0_100
0.16721024,7.509411765,Normal,68,197,2003_05_06_42.94__92.57,0.0,170.0,100_200
0.123496977,3.68796,Normal,68,197,2003_05_06_42.94__92.57,0.0,250.0,200_300
0.124352029,10.42964706,Normal,68,197,2003_05_06_42.94__92.57,0.0,85.0,0_100
0.174522035,7.509352941,Normal,68,197,2003_05_06_42.94__92.57,0.0,170.0,100_200
0.165585675,4.82268,Normal,68,197,2003_05_06_42.94__92.57,0.0,250.0,200_300
0.310949623,22.94529412,Normal,68,197,2003_05_06_42.94__92.57,0.0,85.0,0_100
0.416893974,16.27035294,Normal,68,197,2003_05_06_42.94__92.57,0.0,170.0,100_200
0.472156282,12.9078,Normal,68,197,2003_05_06_42.94__92.57,0.0,250.0,200_300
0.250910321,19.60788235,Normal,68,197,2003_05_06_42.94__92.57,0.0,85.0,0_100
0.354001613,14.60158824,Normal,68,197,2003_05_06_42.94__92.57,0.0,170.0,100_200
0.39161587,11.20568,Normal,68,197,2003_05_06_42.94__92.57,0.0,250.0,200_300
0.244885818,21.27658824,Normal,68,197,2003_05_06_42.94__92.57,0.0,85.0,0_100
0.261778826,11.47270588,Normal,68,197,2003_05_06_42.94__92.57,0.0,170.0,100_200
0.290669827,8.79432,Normal,68,197,2003_05_06_42.94__92.57,0.0,250.0,200_300
0.71709776,64.44941176,Normal,68,198,2004_05_06_42.94__92.57,0.0,85.0,0_100
0.807937914,38.21176471,Normal,68,198,2004_05_06_42.94__92.57,0.0,170.0,100_200
0.799593252,25.5944,Normal,68,198,2004_05_06_42.94__92.57,0.0,250.0,200_300
0.40600605,44.13670588,Normal,68,198,2004_05_06_42.94__92.57,0.0,85.0,0_100
0.465913086,26.15129412,Normal,68,198,2004_05_06_42.94__92.57,0.0,170.0,100_200
0.510951098,19.98248,Normal,68,198,2004_05_06_42.94__92.57,0.0,250.0,200_300
0.156198098,17.47470588,Normal,68,198,2004_05_06_42.94__92.57,0.0,85.0,0_100
0.247505069,14.51382353,Normal,68,198,2004_05_06_42.94__92.57,0.0,170.0,100_200
0.282938908,11.493,Normal,68,198,2004_05_06_42.94__92.57,0.0,250.0,200_300
0.291281356,26.36258824,Normal,68,198,2004_05_06_42.94__92.57,0.0,85.0,0_100
0.516567474,26.36188235,Normal,68,198,2004_05_06_42.94__92.57,0.0,170.0,100_200
0.583242296,20.98968,Normal,68,198,2004_05_06_42.94__92.57,0.0,250.0,200_300
0.374743008,37.36694118,Normal,68,198,2004_05_06_42.94__92.57,0.0,85.0,0_100
0.470190043,24.67052941,Normal,68,198,2004_05_06_42.94__92.57,0.0,170.0,100_200
0.530403675,19.55156,Normal,68,198,2004_05_06_42.94__92.57,0.0,250.0,200_300
0.327954362,38.63635294,Normal,68,198,2004_05_06_42.94__92.57,0.0,85.0,0_100
0.393997646,24.03523529,Normal,68,198,2004_05_06_42.94__92.57,0.0,170.0,100_200
0.447824907,19.11956,Normal,68,198,2004_05_06_42.94__92.57,0.0,250.0,200_300
0.236388778,6.422939067,PFR,69,199,2012_06_16_35.19_113.8,87.87152,225.0,200_300
0.360002734,10.43727598,PFR,69,199,2012_06_16_35.19_113.8,87.87152,225.0,200_300
0.29951653,5.519713261,PFR,69,199,2012_06_16_35.19_113.8,87.87152,360.0,300_400
0.441832752,8.781362006,PFR,69,199,2012_06_16_35.19_113.8,87.87152,360.0,300_400
0.364643114,8.831541218,GFR,69,200,2013_06_12_35.19_113.8,213.09551,225.0,200_300
0.494696242,12.84587814,GFR,69,200,2013_06_12_35.19_113.8,213.09551,225.0,200_300
0.436427334,7.275985664,GFR,69,200,2013_06_12_35.19_113.8,213.09551,360.0,300_400
0.573002869,10.28673835,GFR,69,200,2013_06_12_35.19_113.8,213.09551,360.0,300_400
0.192504051,15.71612903,PFR,70,201,2007_05_20_33.86_73.74,124.77359,30.0,0_100
0.377561435,16.98064517,PFR,70,201,2007_05_20_33.86_73.74,124.77359,60.0,0_100
0.601875197,20.37275986,PFR,70,201,2007_05_20_33.86_73.74,124.77359,90.0,0_100
0.749096152,20.63870968,PFR,70,201,2007_05_20_33.86_73.74,124.77359,120.0,100_200
0.820687707,18.83526882,PFR,70,201,2007_05_20_33.86_73.74,124.77359,150.0,100_200
0.844388852,16.36845878,PFR,70,201,2007_05_20_33.86_73.74,124.77359,180.0,100_200
0.822654628,13.50107527,PFR,70,201,2007_05_20_33.86_73.74,124.77359,210.0,200_300
0.104180479,8.129032267,PFR,70,201,2007_05_20_33.86_73.74,124.77359,30.0,0_100
0.271178187,11.5311828,PFR,70,201,2007_05_20_33.86_73.74,124.77359,60.0,0_100
0.517795988,16.73978494,PFR,70,201,2007_05_20_33.86_73.74,124.77359,90.0,0_100
0.69497552,18.57634408,PFR,70,201,2007_05_20_33.86_73.74,124.77359,120.0,100_200
0.792368516,17.89591398,PFR,70,201,2007_05_20_33.86_73.74,124.77359,150.0,100_200
0.809528484,15.38494624,PFR,70,201,2007_05_20_33.86_73.74,124.77359,180.0,100_200
0.809347472,13.1827957,PFR,70,201,2007_05_20_33.86_73.74,124.77359,210.0,200_300
0.1123858,9.0924731,Normal,70,202,2008_05_24_33.86_73.74,0.0,30.0,0_100
0.25668269,11.18494623,Normal,70,202,2008_05_24_33.86_73.74,0.0,60.0,0_100
0.49806236,16.44874551,Normal,70,202,2008_05_24_33.86_73.74,0.0,90.0,0_100
0.59667445,15.59569893,Normal,70,202,2008_05_24_33.86_73.74,0.0,120.0,100_200
0.757033165,17.30580645,Normal,70,202,2008_05_24_33.86_73.74,0.0,150.0,100_200
0.760537087,14.51684588,Normal,70,202,2008_05_24_33.86_73.74,0.0,180.0,100_200
0.698646016,11.04086021,Normal,70,202,2008_05_24_33.86_73.74,0.0,210.0,200_300
0.128447598,10.47741933,Normal,70,202,2008_05_24_33.86_73.74,0.0,30.0,0_100
0.406383683,19.16344085,Normal,70,202,2008_05_24_33.86_73.74,0.0,60.0,0_100
0.505929846,16.77992831,Normal,70,202,2008_05_24_33.86_73.74,0.0,90.0,0_100
0.695311045,19.19354838,Normal,70,202,2008_05_24_33.86_73.74,0.0,120.0,100_200
0.84165546,20.18408602,Normal,70,202,2008_05_24_33.86_73.74,0.0,150.0,100_200
0.804828755,15.75125448,Normal,70,202,2008_05_24_33.86_73.74,0.0,180.0,100_200
0.762192565,12.48172043,Normal,70,202,2008_05_24_33.86_73.74,0.0,210.0,200_300
0.110852813,7.645714286,PFR,71,203,2019_06_15_36.65_117.02,56.54832,210.0,200_300
0.138655653,9.7,PFR,71,203,2019_06_15_36.65_117.02,56.54832,210.0,200_300
0.06927953,7.797619048,PFR,71,203,2019_06_15_36.65_117.02,56.54832,126.0,100_200
0.110852813,9.557142857,PFR,71,203,2019_06_15_36.65_117.02,56.54832,168.0,100_200
0.158267456,11.18380952,PFR,71,203,2019_06_15_36.65_117.02,56.54832,210.0,200_300
0.077841574,5.020952381,PFR,71,203,2019_06_15_36.65_117.02,56.54832,210.0,200_300
0.101391066,6.618571429,PFR,71,203,2019_06_15_36.65_117.02,56.54832,210.0,200_300
0.044969358,4.754761905,PFR,71,203,2019_06_15_36.65_117.02,56.54832,126.0,100_200
0.111317357,9.129166667,PFR,71,203,2019_06_15_36.65_117.02,56.54832,168.0,100_200
0.173542316,11.75428571,PFR,71,203,2019_06_15_36.65_117.02,56.54832,210.0,200_300
0.104489309,6.504761905,GFR,71,204,2020_06_15_36.65_117.02,0.08907,210.0,200_300
0.109697975,6.847142857,GFR,71,204,2020_06_15_36.65_117.02,0.08907,210.0,200_300
0.056348629,5.705555556,GFR,71,204,2020_06_15_36.65_117.02,0.08907,126.0,100_200
0.107962353,8.416071429,GFR,71,204,2020_06_15_36.65_117.02,0.08907,168.0,100_200
0.184730897,11.98238095,GFR,71,204,2020_06_15_36.65_117.02,0.08907,210.0,200_300
0.129086687,7.76,GFR,71,204,2020_06_15_36.65_117.02,0.08907,210.0,200_300
0.151978916,9.243809524,GFR,71,204,2020_06_15_36.65_117.02,0.08907,210.0,200_300
0.085408505,8.369047619,GFR,71,204,2020_06_15_36.65_117.02,0.08907,126.0,100_200
0.136188132,10.27083333,GFR,71,204,2020_06_15_36.65_117.02,0.08907,168.0,100_200
0.179445416,11.06952381,GFR,71,204,2020_06_15_36.65_117.02,0.08907,210.0,200_300
0.082805904,12.0,GFR,72,205,2011_04_05_41.72_0.43,71.0478,100.0,100_200
0.30196803,24.5,GFR,72,205,2011_04_05_41.72_0.43,71.0478,200.0,200_300
0.291272741,15.66666667,GFR,72,205,2011_04_05_41.72_0.43,71.0478,300.0,300_400
0.029675768,5.0,GFR,72,206,2012_04_05_41.72_0.43,237.384,100.0,100_200
0.029675768,1.666666667,GFR,72,206,2012_04_05_41.72_0.43,237.384,300.0,300_400
0.278713402,45.0,PFR,72,207,2010_04_05_41.72_0.43,118.27618,100.0,100_200
0.30538165,25.0,PFR,72,207,2010_04_05_41.72_0.43,118.27618,200.0,200_300
0.289466194,15.66666667,PFR,72,207,2010_04_05_41.72_0.43,118.27618,300.0,300_400
0.123323216,21.0,PFR,72,207,2010_04_05_41.72_0.43,118.27618,100.0,100_200
0.171850257,15.0,PFR,72,207,2010_04_05_41.72_0.43,118.27618,200.0,200_300
0.066489741,3.666666667,PFR,72,207,2010_04_05_41.72_0.43,118.27618,300.0,300_400
0.441183191,61.0,GFR,72,208,2011_04_05_41.72_0.43,71.0478,100.0,100_200
0.597837001,45.0,GFR,72,208,2011_04_05_41.72_0.43,71.0478,200.0,200_300
0.597837001,30.0,GFR,72,208,2011_04_05_41.72_0.43,71.0478,300.0,300_400
0.345158502,54.0,GFR,72,208,2011_04_05_41.72_0.43,71.0478,100.0,100_200
0.36124464,28.5,GFR,72,208,2011_04_05_41.72_0.43,71.0478,200.0,200_300
0.418107502,22.66666667,GFR,72,208,2011_04_05_41.72_0.43,71.0478,300.0,300_400
0.128081788,22.0,GFR,72,209,2012_04_05_41.72_0.43,237.384,100.0,100_200
0.241605614,22.0,GFR,72,209,2012_04_05_41.72_0.43,237.384,200.0,200_300
0.256133715,15.66666667,GFR,72,209,2012_04_05_41.72_0.43,237.384,300.0,300_400
0.137783702,26.0,GFR,72,209,2012_04_05_41.72_0.43,237.384,100.0,100_200
0.157392174,15.0,GFR,72,209,2012_04_05_41.72_0.43,237.384,200.0,200_300
0.190808171,12.33333333,GFR,72,209,2012_04_05_41.72_0.43,237.384,300.0,300_400
0.563935449,5.555555556,GFR,73,210,1997_07_05_13.15_1.12,395.74583,45.0,0_100
1.416147324,11.44444444,GFR,73,210,1997_07_05_13.15_1.12,395.74583,90.0,0_100
0.424582198,7.511111111,GFR,73,211,1997_07_05_13.92_5.25,558.43597,45.0,0_100
0.944983121,11.16666667,GFR,73,211,1997_07_05_13.92_5.25,558.43597,90.0,0_100
1.011458634,8.281481481,GFR,73,211,1997_07_05_13.92_5.25,558.43597,135.0,100_200
1.017134018,6.266666667,GFR,73,211,1997_07_05_13.92_5.25,558.43597,180.0,100_200
1.114360646,21.02222222,GFR,73,212,1998_07_05_13.15_1.12,135.27185,45.0,0_100
1.223266007,12.31111111,GFR,73,212,1998_07_05_13.15_1.12,135.27185,90.0,0_100
1.36772474,10.01481481,GFR,73,212,1998_07_05_13.15_1.12,135.27185,135.0,100_200
1.491005315,8.833333333,GFR,73,212,1998_07_05_13.15_1.12,135.27185,180.0,100_200
0.385841837,9.333333333,GFR,73,213,1998_07_05_13.92_5.25,245.60371,45.0,0_100
0.702631213,10.1,GFR,73,213,1998_07_05_13.92_5.25,245.60371,90.0,0_100
0.969980256,10.82222222,GFR,73,213,1998_07_05_13.92_5.25,245.60371,135.0,100_200
0.857654043,6.727777778,GFR,73,213,1998_07_05_13.92_5.25,245.60371,180.0,100_200
0.4214017,9.666666667,Normal,73,214,1998_07_05_10.63_3.75,0.0,45.0,0_100
0.774116243,10.77777778,Normal,73,214,1998_07_05_10.63_3.75,0.0,90.0,0_100
1.068028865,11.74074074,Normal,73,214,1998_07_05_10.63_3.75,0.0,135.0,100_200
0.866897977,6.361111111,Normal,73,214,1998_07_05_10.63_3.75,0.0,180.0,100_200
0.554715777,23.01777778,Normal,74,215,2014_06_15_36.15_117.15,0.0,225.0,200_300
0.40846704,23.49333333,Normal,74,215,2014_06_15_36.15_117.15,0.0,150.0,100_200
0.467943527,18.52444444,Normal,74,215,2014_06_15_36.15_117.15,0.0,225.0,200_300
0.368770431,20.76666667,Normal,74,215,2014_06_15_36.15_117.15,0.0,150.0,100_200
0.71650295,34.07555556,PFR,74,216,2015_06_15_36.15_117.15,0.87045,225.0,200_300
0.535781394,34.59333333,PFR,74,216,2015_06_15_36.15_117.15,0.87045,150.0,100_200
0.525739132,22.50666667,PFR,74,216,2015_06_15_36.15_117.15,0.87045,225.0,200_300
0.451165228,27.82666667,PFR,74,216,2015_06_15_36.15_117.15,0.87045,150.0,100_200
1.512063748,34.3,GFR,75,217,2000_01_06_14.07_100.62,163.82115,100.0,100_200
0.223143552,32.35435728,Normal,76,218,2004_04_28_43.12__93.32,0.0,67.0,0_100
0.223143552,16.17717864,Normal,76,218,2004_04_28_43.12__93.32,0.0,134.0,100_200
0.318453732,12.08778033,Normal,76,218,2004_04_28_43.12__93.32,0.0,269.0,200_300
0.263965546,39.09484833,Normal,76,218,2004_04_28_43.12__93.32,0.0,67.0,0_100
0.271933715,20.22147327,Normal,76,218,2004_04_28_43.12__93.32,0.0,134.0,100_200
0.387765531,48.53153584,Normal,76,219,2004_04_17_41.68__93.98,0.0,67.0,0_100
0.53680111,36.39865187,Normal,76,219,2004_04_17_41.68__93.98,0.0,134.0,100_200
0.589247586,20.4820722,Normal,76,219,2004_04_17_41.68__93.98,0.0,269.0,200_300
0.481451015,63.36061628,Normal,76,219,2004_04_17_41.68__93.98,0.0,67.0,0_100
0.56710646,39.09484837,Normal,76,219,2004_04_17_41.68__93.98,0.0,134.0,100_200
0.204483128,36.39865179,Normal,76,220,2004_04_28_43.29__94.19,0.0,67.0,0_100
0.296050322,27.63601343,Normal,76,220,2004_04_28_43.29__94.19,0.0,134.0,100_200
0.320742935,15.10972539,Normal,76,220,2004_04_28_43.29__94.19,0.0,269.0,200_300
0.169636397,29.65816075,Normal,76,220,2004_04_28_43.29__94.19,0.0,67.0,0_100
0.283471539,26.28791522,Normal,76,220,2004_04_28_43.29__94.19,0.0,134.0,100_200
0.552068582,56.62012518,Normal,76,221,2004_05_03_42.02__92.89,0.0,67.0,0_100
0.736072226,41.7910448,Normal,76,221,2004_05_03_42.02__92.89,0.0,134.0,100_200
0.760969777,21.8251589,Normal,76,221,2004_05_03_42.02__92.89,0.0,269.0,200_300
0.629777567,67.40491093,Normal,76,221,2004_05_03_42.02__92.89,0.0,67.0,0_100
0.736072226,41.7910448,Normal,76,221,2004_05_03_42.02__92.89,0.0,134.0,100_200
